track_id,tempo,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,liveness
TRARSMV128F1469CCF,110.865,4.0,0.884,0.627,7.0,-10.854,0.0507,0.567,0.0,0.966,0.104
TRARSZV12903CDB2DE,129.791,4.0,0.603,0.359,7.0,-13.086,0.0349,0.895,0.609,0.642,0.148
TRARTAR128F145F235,55.814,4.0,0.541,0.809,5.0,-10.569,0.932,0.828,0.0,0.627,0.827
TRARTBH128F93087A4,78.646,4.0,0.618,0.0717,7.0,-24.005,0.0705,0.614,0.00181,0.74,0.115
TRARTCZ128F427A176,124.524,4.0,0.521,0.54,0.0,-12.225,0.0386,0.262,0.000493,0.898,0.307
TRARTDG12903CA52DF,184.83,4.0,0.722,0.814,8.0,-9.157,0.38,0.18,0.0,0.821,0.109
TRARTGG128F424ABCD,182.896,4.0,0.462,0.601,5.0,-8.305,0.327,0.473,0.0,0.866,0.588
TRARTHV128F429B77A,76.422,4.0,0.686,0.585,0.0,-6.675,0.0457,0.388,0.0,0.251,0.149
TRARTJL128F92CB44B,139.52,3.0,0.264,0.919,1.0,-4.855,0.0476,0.000402,5.68e-06,0.568,0.961
TRARTME12903CE0253,205.412,4.0,0.683,0.334,2.0,-14.509,0.0561,0.901,0.0259,0.974,0.0966
TRARTSA128F4291550,97.085,4.0,0.28,0.819,4.0,-4.095,0.0391,0.00154,0.828,0.734,0.112
TRARTSZ128F427642F,72.991,4.0,0.407,0.0341,3.0,-32.875,0.0433,0.941,0.895,0.0397,0.332
TRARTYH12903CF0056,131.35,4.0,0.927,0.482,4.0,-11.158,0.14,0.154,0.0,0.862,0.226
TRARUDQ128F934B0ED,149.963,4.0,0.627,0.917,1.0,-2.719,0.0699,0.00697,0.00127,0.706,0.0652
TRARUFE128F92F5D21,73.515,3.0,0.332,0.0265,1.0,-23.901,0.0555,0.996,0.218,0.746,0.0853
TRARURM128F931A91B,80.19,4.0,0.507,0.125,2.0,-19.225,0.0384,0.11,0.334,0.0777,0.109
TRARUTP128E0797FC7,105.076,4.0,0.58,0.702,4.0,-5.565,0.0337,0.0466,3.2e-06,0.299,0.536
TRARUYJ128F9316C65,134.119,4.0,0.64,0.77,0.0,-6.428,0.0551,0.729,1.32e-05,0.911,0.0963
TRARVCC128F930733D,66.139,4.0,0.437,0.129,8.0,-19.625,0.0962,0.996,0.625,0.366,0.134
TRARVDX128F424A397,97.503,4.0,0.676,0.885,1.0,-4.044,0.272,0.0773,0.0,0.882,0.0784
TRARVEY128F9300AC3,137.961,4.0,0.505,0.578,11.0,-9.139,0.0399,0.00018,0.00255,0.159,0.656
TRARVJE128F93127EF,92.476,4.0,0.307,0.131,0.0,-16.226,0.0386,0.933,0.558,0.136,0.0641
TRARVMJ128F146A77E,120.004,4.0,0.593,0.778,11.0,-5.743,0.0344,0.000131,0.707,0.333,0.564
TRARVQK128F932BFA0,162.973,4.0,0.152,0.99,10.0,-5.999,0.23,0.0863,0.77,0.404,0.974
TRARVSP128F4250FD6,121.113,4.0,0.208,0.376,1.0,-15.034,0.037,0.656,0.00301,0.0874,0.392
TRARVSQ12903CA6A4B,112.786,3.0,0.386,0.401,9.0,-9.372,0.0306,0.512,0.657,0.355,0.126
TRARVTN12903CF4724,106.851,4.0,0.621,0.779,9.0,-14.029,0.0472,0.0546,0.259,0.948,0.306
TRARVVB128F4264CEB,112.9,4.0,0.649,0.219,2.0,-12.227,0.0402,0.963,0.131,0.52,0.0773
TRARVXR128F4236397,129.349,4.0,0.727,0.572,4.0,-9.873,0.03,0.405,0.0,0.91,0.125
TRARVZG128F1497359,178.064,4.0,0.745,0.78,1.0,-7.013,0.309,0.245,0.0,0.799,0.279
TRARWBA128F93580C7,130.043,4.0,0.545,0.717,11.0,-6.344,0.201,0.359,6.64e-05,0.851,0.0371
TRARWFL128F42B4686,101.021,4.0,0.659,0.941,4.0,-5.027,0.0434,0.173,3.12e-06,0.712,0.0936
TRARWLR128F4256B07,107.631,4.0,0.61,0.562,9.0,-9.198,0.0245,0.292,0.00185,0.599,0.345
TRARWMG128F933667C,110.022,4.0,0.584,0.395,0.0,-17.132,0.0309,0.019,0.723,0.408,0.133
TRARWMX128F9332CD0,131.99,4.0,0.704,0.573,11.0,-13.01,0.0344,0.039,0.766,0.225,0.0902
TRARWQY128F1462A4C,93.559,3.0,0.692,0.207,0.0,-18.599,0.838,0.532,0.0,0.594,0.402
TRARWSY128F92FE87E,102.072,4.0,0.673,0.898,10.0,-8.599,0.265,0.000685,0.0121,0.122,0.254
TRARWUM128F42AC917,96.177,4.0,0.568,0.923,1.0,-4.362,0.0596,0.331,0.0,0.553,0.161
TRARWXF128F9353B37,77.917,4.0,0.513,0.367,1.0,-9.671,0.036,0.915,0.0,0.532,0.21
TRARWXH128F425D881,81.998,4.0,0.567,0.627,7.0,-7.76,0.0326,0.641,0.00309,0.218,0.868
TRARWXU128F92EC637,91.517,4.0,0.49,0.817,1.0,-6.834,0.299,0.00642,6.21e-06,0.648,0.959
TRARWYG128F424D766,151.829,4.0,0.404,0.741,9.0,-8.227,0.0421,0.0127,0.00799,0.66,0.711
TRARXAN12903CBF286,188.74,3.0,0.308,0.445,4.0,-16.396,0.0399,0.16,0.802,0.348,0.0823
TRARXGB128F42927B0,109.93,4.0,0.594,0.811,4.0,-4.87,0.0633,0.686,0.0,0.878,0.875
TRARXIQ128F9354D9C,178.095,4.0,0.698,0.679,1.0,-6.304,0.249,0.0398,5.5e-06,0.579,0.216
TRARXIT128F423DC97,185.431,4.0,0.371,0.95,7.0,-7.588,0.0681,0.0192,0.012,0.508,0.27
TRARXJJ128F1452983,132.822,4.0,0.575,0.885,2.0,-9.283,0.0347,0.00243,0.849,0.646,0.962
TRARXLM12903CC2306,139.961,4.0,0.714,0.62,0.0,-7.392,0.0397,0.0234,0.00225,0.96,0.0692
TRARXMV128F92F59C8,146.035,4.0,0.525,0.912,0.0,-6.315,0.131,0.00246,0.0349,0.594,0.968
TRARXRH128F428927C,90.6,4.0,0.58,0.816,6.0,-11.875,0.0384,0.0165,1.91e-05,0.662,0.0592
TRARXRL128F4278709,78.039,4.0,0.336,0.344,7.0,-11.441,0.0361,0.787,1.08e-06,0.256,0.101
TRARXUA12903CE88EC,154.987,4.0,0.762,0.54,0.0,-10.538,0.0538,0.0253,0.725,0.181,0.125
TRARXVP12903CF39FE,77.993,4.0,0.816,0.601,1.0,-6.396,0.272,0.0184,0.0,0.756,0.0117
TRARXXW128F4294FE1,116.078,4.0,0.644,0.913,7.0,-2.286,0.0629,0.294,0.888,0.97,0.152
TRARYCL128F1456224,115.982,4.0,0.292,0.614,9.0,-11.32,0.0471,0.227,0.105,0.313,0.931
TRARYPU128F42552CF,75.534,5.0,0.203,0.396,5.0,-12.295,0.0365,0.957,0.914,0.0361,0.101
TRARYQP12903CA18A4,82.718,4.0,0.686,0.736,1.0,-5.556,0.145,0.386,8.3e-06,0.96,0.0464
TRARZBR128F934715D,137.01,4.0,0.592,0.753,9.0,-4.878,0.0287,0.128,0.0,0.567,0.34
TRARZBX12903CD70DA,117.725,4.0,0.459,0.156,5.0,-18.99,0.0708,0.958,0.912,0.382,0.176
TRARZFN128F42680B8,124.467,4.0,0.624,0.513,5.0,-14.789,0.0368,0.788,0.612,0.77,0.189
TRARZIV128F147AADB,144.595,4.0,0.657,0.772,11.0,-8.164,0.0509,0.485,1.49e-05,0.828,0.0573
TRARZMX128F4238B5A,76.033,4.0,0.798,0.477,7.0,-6.967,0.14,0.499,1.94e-06,0.827,0.406
TRARZOS128F14A1E17,174.871,4.0,0.471,0.876,9.0,-6.074,0.0515,0.00356,0.0134,0.663,0.346
TRASAEN128F4266178,130.969,4.0,0.772,0.843,2.0,-7.893,0.0518,0.256,0.0,0.847,0.22
TRASAIH128F931F567,110.177,4.0,0.364,0.963,8.0,-4.856,0.105,0.000395,5.38e-06,0.469,0.0642
TRASAKZ128F934A412,82.008,4.0,0.462,0.664,10.0,-6.467,0.0322,0.249,1.83e-06,0.341,0.114
TRASARM12903D03718,131.448,4.0,0.395,0.823,5.0,-10.121,0.0437,0.0127,0.767,0.107,0.106
TRASAUN128F92E3427,155.51,4.0,0.727,0.591,0.0,-10.187,0.15,0.772,1.29e-06,0.962,0.0977
TRASAVA128F9309D08,98.352,4.0,0.723,0.158,7.0,-18.232,0.0779,0.881,0.0646,0.391,0.17
TRASAXZ128F9342D50,86.93,4.0,0.73,0.803,7.0,-9.303,0.422,0.0407,0.0,0.354,0.0638
TRASBFV128F1483E40,104.682,4.0,0.485,0.833,11.0,-8.632,0.553,0.428,0.0,0.354,0.67
TRASBME128F9302529,139.972,4.0,0.674,0.618,2.0,-13.302,0.0745,0.00949,0.809,0.351,0.689
TRASBQL128F92F0777,77.631,4.0,0.473,0.338,8.0,-16.726,0.0357,0.486,1.85e-05,0.598,0.0456
TRASBUV128F933904E,112.989,4.0,0.938,0.2,7.0,-10.457,0.0398,0.632,0.0173,0.58,0.113
TRASBVS12903CDB231,164.651,4.0,0.404,0.583,1.0,-9.361,0.0292,0.153,0.894,0.737,0.351
TRASBZK128F42692CA,108.019,4.0,0.521,0.859,9.0,-5.805,0.0306,3.29e-05,0.021,0.615,0.37
TRASCAH128F147371F,93.062,4.0,0.465,0.287,0.0,-12.401,0.0335,0.76,0.000125,0.192,0.273
TRASCMB128F422B871,137.993,4.0,0.577,0.949,0.0,-4.492,0.0353,0.000235,0.000474,0.661,0.0917
TRASCMU12903CF68BA,172.908,4.0,0.267,0.809,7.0,-9.218,0.05,0.0054,0.787,0.332,0.128
TRASCPM12903CFF389,90.097,1.0,0.195,0.0592,9.0,-26.721,0.0449,0.93,0.614,0.0345,0.343
TRASCTM128F92F6F3A,75.096,3.0,0.605,0.245,10.0,-13.605,0.0319,0.573,3.97e-06,0.0669,0.199
TRASCTT12903CEE207,85.016,4.0,0.628,0.505,10.0,-5.332,0.171,0.641,0.0,0.65,0.34
TRASCUS12903CA4D22,159.997,4.0,0.386,0.868,9.0,-7.303,0.0606,0.00336,0.00194,0.33,0.433
TRASCXA128F9323581,174.063,4.0,0.376,0.913,4.0,-4.364,0.0491,7.02e-05,0.0562,0.328,0.314
TRASCXB128F423D3E7,141.976,4.0,0.676,0.728,7.0,-9.442,0.0298,0.0254,0.000177,0.835,0.105
TRASDGG128F933EDE2,155.274,4.0,0.301,0.962,10.0,-5.961,0.173,0.00242,5.14e-05,0.413,0.135
TRASDIH128F425B6CF,118.934,4.0,0.852,0.877,9.0,-3.984,0.0864,0.369,0.0,0.957,0.143
TRASDMK128F4243937,78.991,4.0,0.667,0.533,9.0,-7.305,0.0337,0.23,0.0,0.608,0.297
TRASDMZ128F14AE001,169.941,3.0,0.426,0.549,11.0,-11.572,0.0297,0.201,2.16e-06,0.548,0.53
TRASDOI128F1480E28,168.046,4.0,0.424,0.94,9.0,-3.413,0.0574,0.00354,1.6e-06,0.606,0.303
TRASDON128F42AD04D,93.874,4.0,0.462,0.684,9.0,-6.116,0.136,0.869,0.0,0.405,0.89
TRASDRJ128F428B1A7,82.588,4.0,0.558,0.488,7.0,-7.098,0.046,0.538,0.001,0.547,0.115
TRASDUS12903CA0686,122.85,4.0,0.792,0.638,1.0,-5.706,0.0339,0.0993,0.913,0.694,0.0899
TRASDYA128F425E84F,90.055,4.0,0.611,0.769,11.0,-7.056,0.284,0.0213,0.0,0.573,0.329
TRASEAT12903CEF0B3,150.011,4.0,0.69,0.485,9.0,-9.253,0.0443,0.448,0.128,0.726,0.112
TRASFAV128F93428A4,101.521,4.0,0.405,0.17,0.0,-10.058,0.0341,0.862,5.48e-06,0.361,0.103
TRASFDP12903CD475A,134.143,4.0,0.816,0.701,2.0,-8.538,0.0363,0.01,0.717,0.951,0.0803
TRASFEI128F4269F12,65.151,5.0,0.162,0.0418,4.0,-28.996,0.0466,0.992,0.773,0.0383,0.109
TRASFIH128F92F35EF,94.65,4.0,0.819,0.579,6.0,-8.777,0.124,0.424,2.62e-06,0.571,0.2
TRASFJS128F92FFC18,96.489,3.0,0.16,0.312,7.0,-12.916,0.0319,0.953,0.764,0.184,0.161
TRASFNT128F4265904,85.938,4.0,0.381,0.76,1.0,-9.755,0.0426,0.00492,0.741,0.178,0.151
TRASFQT12903CAAF5C,102.473,3.0,0.411,0.0779,9.0,-20.915,0.0314,0.93,0.795,0.286,0.0928
TRASGBN128F42951D4,95.106,4.0,0.695,0.535,7.0,-7.665,0.0251,0.353,0.00503,0.703,0.118
TRASGGB128F428C911,91.27,3.0,0.453,0.0639,7.0,-13.815,0.0388,0.872,4.63e-06,0.303,0.0887
TRASGHI128F423A47E,107.43,3.0,0.442,0.571,3.0,-11.579,0.103,0.157,0.0121,0.508,0.974
TRASGKC128F92F6EA4,104.966,4.0,0.813,0.517,10.0,-10.183,0.164,0.043,0.000693,0.3,0.111
TRASGKM128F42644C5,140.758,4.0,0.342,0.757,9.0,-10.887,0.0556,0.00413,0.00391,0.315,0.136
TRASGLA128F147F4F6,101.212,4.0,0.319,0.179,7.0,-13.517,0.0284,0.874,3.11e-06,0.181,0.133
TRASGMH128F14B04A3,129.12,4.0,0.547,0.756,6.0,-5.523,0.0804,0.533,0.0,0.953,0.435
TRASGOE128F42328B4,120.005,4.0,0.814,0.72,10.0,-5.645,0.0298,0.54,0.000183,0.698,0.142
TRASGQX128F932516C,113.303,4.0,0.575,0.838,4.0,-11.252,0.0534,0.0297,0.0836,0.488,0.974
TRASGQY12903CBF407,95.879,4.0,0.79,0.611,9.0,-12.747,0.0453,0.333,1.55e-06,0.903,0.0632
TRASGRC128F930D703,159.03,4.0,0.544,0.491,8.0,-14.594,0.0953,0.953,0.000789,0.739,0.774
TRASGWZ128F4277B34,164.562,4.0,0.203,0.863,11.0,-5.007,0.0485,1.56e-05,0.225,0.51,0.056
TRASHBA128F424942D,125.244,4.0,0.484,0.891,1.0,-4.572,0.0501,0.0158,0.0,0.716,0.732
TRASHIP128F428FC4B,128.805,4.0,0.459,0.946,6.0,-3.92,0.0592,0.0173,0.00409,0.423,0.0618
TRASHPV128F4281CB1,139.952,4.0,0.426,0.94,7.0,-3.973,0.0337,6.7e-05,0.883,0.595,0.0772
TRASHYS128F427CD96,108.845,4.0,0.653,0.313,7.0,-15.849,0.035,0.144,0.0,0.406,0.0979
TRASIDP128F428ECD1,82.44,4.0,0.519,0.626,5.0,-8.269,0.0438,0.659,0.00617,0.623,0.156
TRASIKP128F423EED7,126.837,4.0,0.87,0.748,4.0,-8.287,0.275,0.0068,0.00618,0.851,0.573
TRASIKR128F9308AD7,179.919,4.0,0.621,0.544,10.0,-9.351,0.0474,0.304,2.78e-05,0.873,0.0345
TRASITK128F92F346F,125.986,4.0,0.713,0.504,9.0,-13.45,0.037,0.0468,0.0215,0.362,0.106
TRASIVA128F933DB52,95.017,4.0,0.588,0.442,2.0,-10.186,0.0276,0.804,0.0,0.381,0.14
TRASIWA12903CFFC4D,86.511,4.0,0.724,0.361,0.0,-14.624,0.377,0.283,0.0,0.645,0.267
TRASIWH128F4234005,155.037,4.0,0.45,0.883,5.0,-5.288,0.0464,0.00159,0.646,0.808,0.202
TRASJAY12903CB26CE,144.317,4.0,0.244,0.833,5.0,-11.961,0.17,0.0141,0.64,0.318,0.672
TRASJCQ128F932D0BE,116.888,4.0,0.73,0.87,10.0,-6.361,0.0811,0.0604,0.00555,0.795,0.0878
TRASJHN128F421E3F1,137.022,4.0,0.715,0.527,1.0,-10.872,0.0353,0.00498,0.675,0.631,0.46
TRASJMP12903CB26E8,132.015,4.0,0.598,0.966,5.0,-5.686,0.0692,0.0507,0.0048,0.727,0.185
TRASJMT128F9314118,94.914,4.0,0.475,0.121,9.0,-16.387,0.0333,0.964,1.28e-05,0.226,0.211
TRASJND128F423587C,158.806,4.0,0.38,0.585,5.0,-10.242,0.0473,0.904,0.0794,0.719,0.949
TRASJND128F427F993,114.932,4.0,0.691,0.552,10.0,-6.867,0.0268,0.186,0.00225,0.594,0.0996
TRASJRH12903CF2689,153.052,3.0,0.338,0.522,2.0,-14.275,0.196,0.767,0.731,0.132,0.737
TRASKBC128F9305D7D,70.62,4.0,0.309,0.0714,2.0,-20.356,0.0322,0.954,0.775,0.059,0.127
TRASKHI12903CC8F27,139.997,4.0,0.725,0.552,1.0,-9.406,0.0372,0.0259,0.89,0.581,0.0623
TRASKIQ128F14684FF,68.426,4.0,0.35,0.537,7.0,-12.732,0.171,0.519,0.00588,0.405,0.184
TRASKLF128F42946DE,132.036,4.0,0.547,0.387,7.0,-12.742,0.0371,0.892,0.0711,0.295,0.0895
TRASKOZ128F42ADA15,96.09,4.0,0.49,0.611,7.0,-6.487,0.03,0.582,5.06e-05,0.304,0.266
TRASKVG12903CB6730,106.583,3.0,0.406,0.353,0.0,-8.124,0.0287,0.845,0.887,0.117,0.288
TRASKYR128F930A576,140.013,4.0,0.564,0.0204,2.0,-29.167,0.0487,0.831,0.00671,0.334,0.115
TRASLHI128EF343C84,119.613,4.0,0.472,0.953,2.0,-2.166,0.149,0.0146,5.94e-05,0.427,0.0889
TRASLLI128EF359219,75.013,4.0,0.122,0.0442,8.0,-25.934,0.0485,0.982,0.0201,0.0553,0.0828
TRASLUV128F423DA7B,67.706,4.0,0.22,0.332,9.0,-18.509,0.0542,0.811,0.0152,0.0365,0.132
TRASLVK128F935046C,126.031,4.0,0.532,0.914,9.0,-4.502,0.0604,0.00293,0.00834,0.51,0.375
TRASLVU128F933B160,148.918,4.0,0.635,0.861,11.0,-4.593,0.0412,0.19,1.74e-06,0.857,0.17
TRASLWL12903CA752D,120.025,4.0,0.678,0.775,11.0,-6.541,0.0293,0.03,2.65e-06,0.81,0.39
TRASMER128F4272C1D,168.263,4.0,0.245,0.995,9.0,-1.366,0.197,0.00102,0.0,0.158,0.336
TRASMFP128F427FFA8,85.964,3.0,0.602,0.699,3.0,-10.605,0.763,0.909,0.0,0.791,0.863
TRASMUR128F42775D6,101.989,4.0,0.677,0.854,7.0,-11.562,0.0482,0.0349,0.882,0.238,0.0937
TRASMVX128F931AC3C,119.962,4.0,0.689,0.285,7.0,-17.146,0.0408,0.913,0.327,0.307,0.0934
TRASMYK12903CAA1B7,94.267,4.0,0.47,0.332,9.0,-12.865,0.0363,0.844,8.79e-05,0.729,0.311
TRASNDA12903CB1B4B,112.057,3.0,0.397,0.467,0.0,-6.812,0.0279,0.29,2.79e-06,0.229,0.137
TRASNIH128F931C0AB,126.0,4.0,0.7,0.747,10.0,-10.384,0.0687,0.00182,0.427,0.857,0.0837
TRASNKG12903CFD2CB,138.471,4.0,0.678,0.406,7.0,-18.422,0.0365,0.00635,0.00758,0.853,0.292
TRASNLH128F421FFEC,80.698,3.0,0.417,0.0828,2.0,-20.973,0.0543,0.935,0.0727,0.185,0.162
TRASNMK12903CB95E7,98.084,4.0,0.935,0.786,2.0,-7.049,0.161,0.0447,3.57e-06,0.882,0.274
TRASNOT128E0791785,98.091,4.0,0.682,0.32,0.0,-10.017,0.0259,0.584,0.000784,0.612,0.0951
TRASNPV128F92F9771,85.209,4.0,0.52,0.233,9.0,-13.029,0.0617,0.943,9.63e-06,0.302,0.1
TRASNTF128F426C3E6,91.89,4.0,0.611,0.227,9.0,-14.731,0.0418,0.637,0.0,0.38,0.146
TRASNWT128F1489C28,104.437,4.0,0.499,0.49,1.0,-5.651,0.0299,0.797,0.0,0.742,0.557
TRASODE128F930F19A,166.245,4.0,0.452,0.201,0.0,-13.469,0.0374,0.953,0.000125,0.474,0.126
TRASOEA128F934BF50,133.956,4.0,0.589,0.559,6.0,-6.271,0.0301,0.423,1.69e-05,0.299,0.112
TRASOFS128F4243346,92.021,4.0,0.219,0.804,2.0,-4.299,0.0362,0.0821,1.82e-06,0.409,0.151
TRASOHB128F92D88B6,90.042,4.0,0.755,0.762,9.0,-8.486,0.0641,0.417,0.738,0.501,0.104
TRASOHG128F4287A68,135.625,4.0,0.37,0.312,2.0,-9.022,0.0291,0.561,0.0,0.213,0.193
TRASONX128F429BE8C,132.095,4.0,0.526,0.527,11.0,-13.322,0.0656,0.0948,1.44e-05,0.438,0.557
TRASOPN128F9316701,111.557,4.0,0.316,0.934,10.0,-3.973,0.21,2.8e-05,0.168,0.14,0.372
TRASOQY128F92FEC9F,87.917,4.0,0.325,0.274,10.0,-15.483,0.031,0.361,0.000166,0.412,0.115
TRASOUI128E078F152,140.399,4.0,0.289,0.833,2.0,-5.085,0.0874,0.527,0.748,0.374,0.355
TRASOWA128F427A1B6,102.098,4.0,0.749,0.693,11.0,-7.087,0.038,0.00325,0.000489,0.719,0.389
TRASPAO12903CEAF4C,98.825,4.0,0.661,0.619,8.0,-6.895,0.162,0.509,0.0307,0.574,0.12
TRASPAS128E078DFB3,148.334,4.0,0.681,0.467,11.0,-7.549,0.265,0.000907,0.0,0.678,0.086
TRASPBJ128F14A9F56,116.03,4.0,0.744,0.943,10.0,-4.59,0.0324,0.0155,0.0,0.991,0.399
TRASPCN128F92DE67E,131.042,4.0,0.504,0.982,6.0,-3.536,0.0536,2.4e-05,0.00603,0.576,0.0607
TRASPDG128F1489FAF,116.018,4.0,0.538,0.895,3.0,-4.232,0.045,0.0167,0.0,0.592,0.302
TRASPQA128F4273D22,104.032,4.0,0.868,0.92,7.0,-5.12,0.0925,0.303,0.0,0.92,0.147
TRASPVN128F4258C62,155.291,3.0,0.336,0.456,10.0,-11.104,0.045,0.306,1.58e-06,0.228,0.0856
TRASPVS128F92F6EA3,159.916,4.0,0.681,0.779,9.0,-6.954,0.211,0.536,0.0,0.548,0.068
TRASPXS128F426A1C0,80.573,4.0,0.727,0.57,7.0,-9.575,0.319,0.00264,0.0,0.696,0.12
TRASPZN128F92D278C,136.349,4.0,0.729,0.285,4.0,-15.553,0.0511,0.857,0.0027,0.624,0.16
TRASQBA128F427B273,120.031,4.0,0.444,0.947,2.0,-1.113,0.0636,0.000184,0.261,0.176,0.277
TRASQCW12903CA07D9,136.827,5.0,0.23,0.284,9.0,-13.571,0.0366,0.985,0.00722,0.142,0.141
TRASQED12903CBAD54,82.509,4.0,0.651,0.34,6.0,-16.574,0.0317,0.138,1.49e-06,0.89,0.25
TRASQFY128F147B760,125.014,4.0,0.787,0.845,5.0,-6.816,0.0572,0.000328,1.06e-05,0.831,0.199
TRASQRN128F1464712,70.241,4.0,0.336,0.23,0.0,-18.738,0.0485,0.694,0.381,0.0588,0.0994
TRASRBB128F42AFD5C,98.777,4.0,0.375,0.516,7.0,-5.915,0.0303,0.337,0.0,0.308,0.13
TRASRBM128F9304F43,130.035,4.0,0.792,0.701,11.0,-12.807,0.059,0.0611,0.516,0.975,0.0534
TRASRJQ128F9335405,139.911,4.0,0.256,0.326,0.0,-8.611,0.0283,0.414,1.16e-05,0.0757,0.19
TRASRJY128F146AB74,127.542,4.0,0.336,0.62,0.0,-7.41,0.0536,0.424,0.0,0.251,0.244
TRASRMQ128F9355A5B,124.979,4.0,0.727,0.638,4.0,-5.121,0.063,0.0144,2.32e-05,0.855,0.182
TRASRNM128F92E1C70,134.635,4.0,0.746,0.601,0.0,-8.149,0.171,0.551,0.00172,0.89,0.088
TRASRRC128F93318B2,83.245,4.0,0.641,0.878,7.0,-2.792,0.522,0.39,0.0,0.524,0.16
TRASRRW128F9325663,99.629,4.0,0.271,0.165,10.0,-16.657,0.0339,0.776,0.415,0.153,0.135
TRASRTM128F42892D2,127.593,3.0,0.39,0.8,0.0,-6.685,0.033,0.0351,0.492,0.279,0.115
TRASRVD128F933624A,124.254,4.0,0.441,0.886,0.0,-4.578,0.107,0.0475,0.000157,0.481,0.258
TRASRXK128F9311176,127.158,4.0,0.454,0.778,9.0,-4.225,0.0449,0.00998,0.0,0.704,0.0427
TRASRXQ128F92F8CF1,72.955,4.0,0.495,0.139,4.0,-17.206,0.0319,0.95,0.899,0.0394,0.102
TRASRYK128F4249EA1,121.073,4.0,0.458,0.364,5.0,-8.221,0.0361,0.938,0.0,0.833,0.138
TRASSHI128F93616CB,115.599,4.0,0.48,0.315,5.0,-14.345,0.0318,0.791,0.126,0.312,0.138
TRASSJE128F427927A,139.978,4.0,0.637,0.54,7.0,-11.767,0.0321,0.0356,0.252,0.0399,0.105
TRASSMF128F93394B9,132.57,4.0,0.597,0.615,5.0,-5.166,0.0329,0.495,0.00498,0.844,0.0557
TRASSPH12903C97583,77.978,5.0,0.247,0.283,5.0,-11.868,0.0476,0.99,0.00742,0.0712,0.168
TRASSXN128F4261DF1,98.388,4.0,0.655,0.81,10.0,-8.023,0.0533,0.084,2.94e-05,0.761,0.256
TRASSZI128F146EC5F,126.997,4.0,0.557,0.947,7.0,-5.085,0.0378,0.0266,0.0296,0.587,0.484
TRASSZL128F428FA5D,106.066,4.0,0.708,0.842,10.0,-7.05,0.048,0.0895,0.0,0.849,0.164
TRASTBP128F429755E,92.284,4.0,0.699,0.616,11.0,-6.789,0.0616,0.231,0.0,0.851,0.0497
TRASTBU12903CC3EA8,96.02,4.0,0.858,0.755,0.0,-9.115,0.123,0.00645,0.000114,0.618,0.113
TRASTGT12903CDD457,101.966,4.0,0.293,0.184,0.0,-20.228,0.0341,0.849,0.924,0.046,0.619
TRASTIS128F92FA998,163.194,4.0,0.26,0.0513,0.0,-24.047,0.0406,0.991,0.833,0.102,0.0692
TRASTKB128F92F6AE7,175.877,4.0,0.292,0.978,1.0,-3.121,0.0664,0.00118,0.0,0.358,0.407
TRASTLC128F931603A,109.005,4.0,0.654,0.582,7.0,-12.601,0.0301,0.511,1.95e-06,0.632,0.112
TRASTLO128F42683EB,97.41,4.0,0.605,0.845,5.0,-8.234,0.0414,0.433,0.0736,0.556,0.252
TRASTMM12903CBEF91,126.959,4.0,0.769,0.881,0.0,-6.194,0.351,0.111,0.0,0.767,0.0281
TRASTOM12903CBE8A6,138.012,4.0,0.322,0.287,0.0,-12.994,0.0302,0.927,0.574,0.216,0.69
TRASTRY12903CB4B0A,128.998,4.0,0.588,0.863,6.0,-5.996,0.0353,0.018,0.12,0.721,0.0905
TRASTZG128F9329213,118.194,4.0,0.304,0.0563,0.0,-25.17,0.0394,0.899,0.904,0.153,0.0749
TRASTZP12903CDF4AB,99.697,4.0,0.663,0.639,8.0,-8.221,0.0299,0.12,1.01e-06,0.818,0.0574
TRASTZY128F145B055,124.949,4.0,0.61,0.569,0.0,-10.556,0.0351,0.712,0.0,0.858,0.566
TRASUAV128F4266114,120.152,3.0,0.467,0.621,9.0,-11.427,0.206,0.71,0.000141,0.713,0.362
TRASUBB12903CE6546,91.951,4.0,0.571,0.898,2.0,-3.966,0.0323,0.0185,0.0,0.473,0.456
TRASUDV128F42B86FB,125.065,4.0,0.827,0.776,7.0,-9.928,0.0478,0.0101,0.761,0.932,0.498
TRASUFQ128F92F8449,111.918,4.0,0.804,0.778,4.0,-9.133,0.319,0.0532,0.0,0.829,0.666
TRASUIZ12903CA4ACE,87.966,4.0,0.906,0.765,4.0,-5.176,0.292,0.251,0.0,0.849,0.0586
TRASUJK128E0789C12,122.993,4.0,0.534,0.843,11.0,-5.048,0.0414,0.000247,0.000241,0.281,0.923
TRASUKM128F422AA6F,87.144,4.0,0.644,0.163,10.0,-15.422,0.0406,0.99,0.00426,0.592,0.116
TRASUPL128F9353B61,168.869,4.0,0.561,0.228,7.0,-8.916,0.0417,0.779,9.37e-06,0.719,0.0649
TRASUTG128F935A445,137.982,4.0,0.509,0.79,1.0,-4.375,0.0557,0.0148,0.0,0.787,0.169
TRASUTO12903CD5E07,78.878,4.0,0.394,0.251,9.0,-10.258,0.0337,0.985,0.0,0.448,0.181
TRASUUO12903CE3720,138.518,4.0,0.274,0.892,7.0,-7.181,0.0839,5.46e-05,0.0104,0.22,0.813
